date,unit_value_usd,country
2022-07-22,12.63,RUSSIAN FEDERATION
2022-07-22,6.31,RUSSIAN FEDERATION
2022-07-22,0.00,RUSSIAN FEDERATION
2022-07-22,5.74,RUSSIAN FEDERATION
2022-07-22,12.63,RUSSIAN FEDERATION
2022-07-22,6.31,RUSSIAN FEDERATION
2022-07-22,0.00,RUSSIAN FEDERATION
2022-07-22,5.74,RUSSIAN FEDERATION
2022-07-12,0.00,BRAZIL
2022-07-08,0.00,JAPAN
2022-07-27,2.05,NEPAL
2022-07-27,12.63,OMAN
2022-07-03,1.92,NEPAL
2022-07-04,0.00,SAUDI ARABIA
2022-07-31,1.59,NEPAL
2022-07-31,1.83,NEPAL
2022-07-31,1.52,UNITED ARAB EMIRATES
2022-07-06,1.86,NEPAL
2022-07-06,12.94,OMAN
2022-07-06,116.50,OMAN
2022-07-26,2.89,NEPAL
2022-07-26,1822.92,"KOREA, REPUBLIC OF"
2022-07-01,2.35,UGANDA
2022-07-01,2.35,UGANDA
2022-07-07,1.82,NEPAL
2022-07-07,1162.00,UNITED ARAB EMIRATES
2022-07-05,1.89,NEPAL
2022-07-06,0.00,SAUDI ARABIA
2022-07-05,2.59,MALAYSIA
2022-07-05,12.94,OMAN
2022-07-01,2.30,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-07-29,1.83,NEPAL
2022-07-29,1.63,NEPAL
2022-07-07,1205.23,UNITED ARAB EMIRATES
2023-03-26,4.88,NEPAL
2023-03-26,9.15,NEPAL
2023-03-28,4.88,NEPAL
2023-03-28,9.15,NEPAL
2023-03-21,4.15,SUDAN
2023-03-21,990.10,UNITED ARAB EMIRATES
2023-03-21,5.30,BANGLADESH
2023-03-21,30.51,NEPAL
2023-03-21,1488.71,NEPAL
2023-03-03,1.96,NEPAL
2023-03-03,0.00,"KOREA, REPUBLIC OF"
2023-03-03,3.23,BANGLADESH
2023-03-18,14.84,ITALY
2023-03-18,14.84,ITALY
2023-03-17,1.83,NEPAL
2023-03-20,990.03,UNITED ARAB EMIRATES
2023-03-18,2.20,GHANA
2023-03-12,1.83,NEPAL
2023-03-12,55.05,NEPAL
2023-03-12,55.05,NEPAL
2023-03-13,5.47,SUDAN
2023-03-13,1.61,NEPAL
2023-03-14,1.48,NEPAL
2023-03-14,1.61,NEPAL
2023-03-14,1.50,NEPAL
2023-03-14,1.56,NEPAL
2023-03-14,1.56,NEPAL
2023-03-14,1.77,NEPAL
2023-03-14,1.64,NEPAL
2023-03-17,1421.83,AUSTRALIA
2023-03-06,0.00,"KOREA, REPUBLIC OF"
2023-03-31,0.00,NIGERIA
2023-03-30,6.08,TURKEY
2023-03-30,6.08,TURKEY
2023-03-20,1.53,NEPAL
2023-03-21,1.72,NEPAL
2023-03-21,1.53,NEPAL
2023-03-10,0.00,BRAZIL
2023-03-02,1.47,NEPAL
2023-03-01,32.56,BANGLADESH
2023-03-01,2.25,MALAWI
2023-03-09,2.20,GHANA
2023-03-10,1.71,NEPAL
2023-03-27,1.53,NEPAL
2023-03-27,30.51,NEPAL
2023-03-27,1488.71,NEPAL
2023-03-30,6.10,BHUTAN
2023-03-30,98.80,SUDAN
2022-04-04,1250.00,UNITED ARAB EMIRATES
2022-04-07,1274.91,UNITED ARAB EMIRATES
2022-04-07,1095.08,UNITED ARAB EMIRATES
2022-04-08,1.83,NEPAL
2022-04-21,292.94,NEPAL
2022-04-21,292.94,NEPAL
2022-04-25,1374.12,UNITED ARAB EMIRATES
2022-04-26,1.20,NEPAL
2022-04-27,1.82,BHUTAN
2022-04-29,6.27,UNITED STATES
2022-04-27,1239.96,UNITED ARAB EMIRATES
2022-04-27,1240.11,UNITED ARAB EMIRATES
2022-04-27,291.58,NEPAL
2022-04-07,1250.10,UNITED ARAB EMIRATES
2022-04-12,2.75,NEPAL
2022-04-01,1348.13,KENYA
2022-04-04,1.85,NEPAL
2022-04-06,292.55,NEPAL
2022-04-13,8.88,BHUTAN
2022-04-18,2.26,NEPAL
2022-04-18,1.61,NEPAL
2022-04-18,1664.45,NEPAL
2022-04-19,1.65,NEPAL
2022-04-17,1.66,NEPAL
2022-04-25,2.28,UGANDA
2022-04-21,3.53,"IRAN, ISLAMIC REPUBLIC OF"
2022-04-12,11.45,SAUDI ARABIA
2022-04-12,13.32,SAUDI ARABIA
2022-04-29,2.15,NEPAL
2022-04-29,13.25,GABON
2022-04-29,3.84,OMAN
2022-02-01,1.32,GHANA
2022-02-11,1.62,NEPAL
2022-02-11,6.75,NEPAL
2022-02-11,6.96,NEPAL
2022-02-15,2.05,TURKEY
2022-02-15,1.35,UNITED ARAB EMIRATES
2022-02-24,1450.07,SOUTH AFRICA
2022-02-24,1.32,UNITED ARAB EMIRATES
2022-02-24,1.32,UNITED ARAB EMIRATES
2022-02-04,1580.20,NEPAL
2022-02-04,3.30,BANGLADESH
2022-02-28,1.42,NEPAL
2022-02-06,1.73,NEPAL
2022-02-07,1.94,SOUTH AFRICA
2022-02-07,1.94,SOUTH AFRICA
2022-02-07,1.94,SOUTH AFRICA
2022-02-10,1.82,NEPAL
2022-02-10,1.73,NEPAL
2022-02-14,2.30,NEPAL
2022-02-16,1384.71,SRI LANKA
2022-02-18,1546.74,NEPAL
2022-02-23,1.60,BANGLADESH
2022-02-23,1.60,BANGLADESH
2022-02-23,5.38,BHUTAN
2022-02-22,1256.93,UNITED ARAB EMIRATES
2022-02-22,1.80,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-02-28,1.60,NEPAL
2022-02-28,1.08,NEPAL
2022-02-05,1.38,NEPAL
2022-02-03,13.59,GREECE
2022-02-03,1.70,GREECE
2022-02-06,16.21,NEPAL
2022-02-06,4.05,NEPAL
2022-02-07,2.21,ANGOLA
2022-02-22,1.15,BRUNEI DARUSSALAM
2022-06-21,6.21,NEPAL
2022-06-01,1.82,BANGLADESH
2022-06-05,1.68,NEPAL
2022-06-22,1152.30,UNITED ARAB EMIRATES
2022-06-22,2.15,BURUNDI
2022-06-21,1.78,NEPAL
2022-06-21,35.73,NEPAL
2022-06-21,35.73,NEPAL
2022-06-21,6.28,BANGLADESH
2022-06-21,0.00,UGANDA
2022-06-21,2.03,NIGERIA
2022-06-25,1.44,NEPAL
2022-06-24,1523.06,QATAR
2022-06-24,1523.06,QATAR
2022-06-24,1523.06,QATAR
2022-06-24,1523.06,QATAR
2022-06-26,1.39,NEPAL
2022-06-26,1724.31,BANGLADESH
2022-06-27,12.94,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-06-27,0.00,EGYPT
2022-06-27,0.00,EGYPT
2022-06-29,3.86,MOZAMBIQUE
2022-06-28,504.11,UNITED ARAB EMIRATES
2022-06-30,0.00,UNITED ARAB EMIRATES
2022-06-30,7.18,SOUTH AFRICA
2022-06-30,7.18,SOUTH AFRICA
2022-06-30,3.86,MOZAMBIQUE
2022-06-29,1.94,NEPAL
2022-06-03,2.24,NEPAL
2022-06-03,0.00,EQUATORIAL GUINEA
2022-06-06,1214.26,UNITED ARAB EMIRATES
2022-06-06,4.03,ZAMBIA
2022-06-08,1149.74,UNITED ARAB EMIRATES
2022-06-08,2.52,UGANDA
2022-06-09,1.71,NEPAL
2022-06-11,6.51,NEPAL
