date,unit_value_usd,country
2022-08-06,2.89,NEPAL
2022-08-06,1.08,"TANZANIA, UNITED REPUBLIC OF"
2022-08-06,1.08,"TANZANIA, UNITED REPUBLIC OF"
2022-08-09,757.48,SAUDI ARABIA
2022-08-10,0.89,NEPAL
2022-08-12,0.98,NEPAL
2022-08-12,803.95,UNITED ARAB EMIRATES
2022-08-12,803.95,UNITED ARAB EMIRATES
2022-08-16,0.81,NEPAL
2022-08-16,920.43,DJIBOUTI
2022-08-16,920.43,DJIBOUTI
2022-08-16,0.70,NEPAL
2022-08-17,0.90,NEPAL
2022-08-18,744.75,UNITED ARAB EMIRATES
2022-08-18,744.75,UNITED ARAB EMIRATES
2022-08-18,744.75,UNITED ARAB EMIRATES
2022-08-18,0.83,NEPAL
2022-08-19,753.76,JORDAN
2022-08-20,0.76,NEPAL
2022-08-23,0.86,NEPAL
2022-08-23,1.02,NEPAL
2022-08-25,0.69,SUDAN
2022-08-26,719.54,SAUDI ARABIA
2022-08-26,719.54,SAUDI ARABIA
2022-08-27,0.91,NEPAL
2022-08-29,1.32,QATAR
2022-08-29,0.76,NEPAL
2022-08-31,1.02,NEPAL
2022-08-08,1.02,NEPAL
2022-08-17,744.75,UNITED ARAB EMIRATES
2022-08-17,744.75,UNITED ARAB EMIRATES
2022-12-02,0.95,NEPAL
2022-12-04,0.81,NEPAL
2022-12-05,0.80,NEPAL
2022-12-07,620.17,"TANZANIA, UNITED REPUBLIC OF"
2022-12-07,1.10,UGANDA
2022-12-08,620.17,"TANZANIA, UNITED REPUBLIC OF"
2022-12-08,620.17,"TANZANIA, UNITED REPUBLIC OF"
2022-12-08,0.75,NEPAL
2022-12-09,0.65,JORDAN
2022-12-11,592.11,UNITED ARAB EMIRATES
2022-12-12,0.89,NEPAL
2022-12-13,0.87,NEPAL
2022-12-13,0.76,NEPAL
2022-12-13,696.69,GEORGIA
2022-12-14,534.25,TURKEY
2022-12-15,0.87,NEPAL
2022-12-15,686.39,UNITED STATES
2022-12-15,0.96,NEPAL
2022-12-20,1.17,GHANA
2022-12-21,0.78,NEPAL
2022-12-21,696.82,GEORGIA
2022-12-21,743.89,"TANZANIA, UNITED REPUBLIC OF"
2022-12-22,7.19,CHINA
2022-12-22,0.75,NEPAL
2022-12-23,360.00,TURKEY
2022-12-23,360.00,TURKEY
2022-12-23,0.80,NEPAL
2022-12-23,0.99,NIGERIA
2022-12-25,0.77,NEPAL
2022-12-26,655.93,UNITED STATES
2022-12-26,526.28,UNITED ARAB EMIRATES
2022-12-26,0.81,NEPAL
2022-12-27,0.86,NEPAL
2022-12-28,0.73,NEPAL
2022-12-28,655.93,UNITED STATES
2022-12-02,0.63,TURKEY
2022-12-20,1.17,GHANA
2021-10-04,26250.00,NEPAL
2021-10-04,51480.00,NEPAL
2021-10-01,295000.00,NEPAL
2021-10-03,98000.00,NEPAL
2021-10-03,49500.00,NEPAL
2021-10-03,52500.00,NEPAL
2021-10-04,200000.00,NEPAL
2021-10-05,175000.00,NEPAL
2021-10-05,107000.00,NEPAL
2021-10-08,275000.00,NEPAL
2021-10-08,25000.00,NEPAL
2021-10-12,630.00,BHUTAN
2021-10-18,67500.00,NEPAL
2021-10-19,60000.00,NEPAL
2021-10-19,20625.00,NEPAL
2021-10-21,375000.00,NEPAL
2021-10-21,22000.00,UNITED STATES
2021-10-22,22000.00,UNITED STATES
2021-10-25,630.00,BHUTAN
2021-10-25,25400.00,UNITED STATES
2021-10-27,26000.00,UNITED STATES
2021-10-27,25400.00,UNITED STATES
2021-10-27,26000.00,UNITED STATES
2021-10-28,43200.00,NEPAL
2021-10-29,40500.00,NEPAL
2021-10-30,660960.00,NEPAL
2021-10-25,25400.00,UNITED STATES
2021-10-12,324.00,GHANA
2021-09-24,6383.78,MYANMAR
2021-09-23,125000.00,NEPAL
2021-09-24,291000.00,NEPAL
2021-09-24,76440.00,NEPAL
2021-09-11,15125.00,NEPAL
2021-09-13,100000.00,NEPAL
2021-09-13,148500.00,NEPAL
2021-09-13,210000.00,NEPAL
2021-09-16,28350.00,NEPAL
2021-09-15,131250.00,NEPAL
2021-09-15,97000.00,NEPAL
2021-09-15,120000.00,NEPAL
2021-09-16,96000.00,NEPAL
2021-09-02,103000.00,NEPAL
2021-09-01,4179.10,BANGLADESH
2021-09-03,60500.00,NEPAL
2021-09-03,80250.00,NEPAL
2021-09-03,216000.00,NEPAL
2021-09-04,60225.00,NEPAL
2021-09-04,18000.00,NEPAL
2021-09-06,35000.00,NEPAL
2021-09-06,105000.00,NEPAL
2021-09-08,28620.00,UNITED STATES
2021-09-08,515000.00,NEPAL
2021-09-20,6534.00,UGANDA
2021-09-18,60.00,SRI LANKA
2021-09-20,1485.00,UGANDA
2021-09-21,397500.00,NEPAL
2021-09-26,170100.00,NEPAL
2021-09-26,683100.00,NEPAL
2021-09-21,324.00,GHANA
2021-09-21,324.00,GHANA
2021-09-29,33000.00,NEPAL
2021-09-30,78750.00,NEPAL
2021-09-19,199500.00,NEPAL
2021-06-05,49500.00,NEPAL
2021-06-08,1755.00,GHANA
2021-06-08,104435.48,NEPAL
2021-06-08,17500.00,NEPAL
2021-06-09,66917.71,NEPAL
2021-06-11,52806.08,NEPAL
2021-06-17,43467.54,NEPAL
2021-06-17,267750.00,NEPAL
2021-06-18,514530.00,NEPAL
2021-06-18,325000.00,NEPAL
2021-06-19,15125.00,NEPAL
2021-06-20,64000.01,NEPAL
2021-06-21,467.82,BANGLADESH
2021-06-21,10300.00,UNITED ARAB EMIRATES
2021-06-21,10300.00,UNITED ARAB EMIRATES
2021-06-25,65000.00,NEPAL
2021-06-25,49499.99,NEPAL
2021-06-25,17387.66,NEPAL
2021-06-27,107050.33,NEPAL
2021-06-27,15870.55,TUNISIA
2021-06-28,33500.01,NEPAL
2021-06-29,16250.00,NEPAL
2021-11-02,150000.00,NEPAL
2021-11-12,740000.00,NEPAL
2021-11-12,70125.00,NEPAL
2021-11-12,116875.00,NEPAL
2021-11-13,23800.00,UNITED STATES
2021-11-15,49500.00,NEPAL
2021-11-13,35000.00,NEPAL
2021-11-14,49500.00,NEPAL
2021-11-15,202500.00,NEPAL
2021-11-15,35000.00,NEPAL
2021-11-15,37500.00,NEPAL
2021-11-16,23375.00,NEPAL
2021-11-19,91800.00,NEPAL
2021-11-20,141000.00,NEPAL
2021-11-20,62500.00,NEPAL
2021-11-22,127500.00,NEPAL
2021-11-27,68000.00,NEPAL
2021-11-27,26500.00,UNITED STATES
2021-11-29,23375.00,NEPAL
2021-11-30,457500.00,NEPAL
2021-11-25,91500.00,NEPAL
2022-01-02,513750.00,NEPAL
2022-01-03,116000.00,NEPAL
2022-01-03,25500.00,NEPAL
2022-01-04,248400.00,NEPAL
2022-01-05,20000.00,UNITED ARAB EMIRATES
2022-01-05,20000.00,UNITED ARAB EMIRATES
2022-01-10,75000.00,NEPAL
2022-01-09,32500.00,NEPAL
2022-01-10,48000.00,EGYPT
2022-01-10,2125.00,EGYPT
2022-01-10,20000.00,UNITED ARAB EMIRATES
2022-01-16,18750.00,NEPAL
2022-01-17,23800.00,UNITED STATES
2022-01-18,315000.00,NEPAL
2022-01-18,7128.00,UGANDA
2022-01-18,20000.00,UNITED ARAB EMIRATES
2022-01-18,20000.00,UNITED ARAB EMIRATES
2022-01-19,23600.00,"TANZANIA, UNITED REPUBLIC OF"
2022-01-19,24000.00,"TANZANIA, UNITED REPUBLIC OF"
2022-01-21,1127374.00,TURKEY
2022-01-21,24000.00,"TANZANIA, UNITED REPUBLIC OF"
2022-01-23,370000.00,NEPAL
2022-01-25,23375.00,NEPAL
2022-01-28,132000.00,NEPAL
2022-01-28,31860.00,NEPAL
2022-01-28,187500.00,NEPAL
2022-01-28,159840.00,NEPAL
2022-01-29,28350.00,NEPAL
2022-01-31,20000.00,UNITED ARAB EMIRATES
2022-01-31,20000.00,UNITED ARAB EMIRATES
2022-01-12,18750.00,NEPAL
2021-03-01,14400.00,TURKEY
2021-03-03,29840.18,NEPAL
2021-03-04,60500.00,NEPAL
2021-03-04,59562.95,NEPAL
2021-03-05,60500.00,NEPAL
2021-03-05,174000.00,NEPAL
2021-03-09,17875.00,NEPAL
2021-03-09,57051.08,NEPAL
2021-03-14,40561.57,NEPAL
2021-03-15,471794.00,NEPAL
2021-03-18,3700.00,JORDAN
2021-03-18,145000.00,NEPAL
2021-03-18,329999.99,NEPAL
2021-03-18,330000.00,NEPAL
2021-03-20,30250.00,NEPAL
2021-03-21,142500.00,NEPAL
2021-03-23,10300.00,BRAZIL
2021-03-23,37989.14,NEPAL
2021-03-24,16425.39,NEPAL
2021-03-24,113750.01,NEPAL
2021-03-25,28108.15,NEPAL
2021-03-26,63153.74,NEPAL
2021-03-04,4473.93,ETHIOPIA
2022-11-07,7.31,"TANZANIA, UNITED REPUBLIC OF"
2022-09-19,12.71,ZAMBIA
2022-11-22,701.79,ALGERIA
2022-11-24,701.79,ALGERIA
2022-11-25,701.79,ALGERIA
2022-11-28,701.79,ALGERIA
2022-11-28,701.79,ALGERIA
2023-02-03,475.02,UNITED ARAB EMIRATES
2022-07-15,1.07,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-07-13,1.07,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2022-07-14,1.07,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2023-03-17,1.21,NEPAL
2023-03-31,472.72,SPAIN
2023-03-30,524.71,UNITED STATES
2022-02-02,0.96,UNITED ARAB EMIRATES
2022-06-03,515.41,BANGLADESH
2022-12-28,1.53,MYANMAR
2021-10-16,370.00,"CONGO, THE DEMOCRATIC REPUBLIC OF THE"
2021-11-15,20790.00,UNITED ARAB EMIRATES
2021-11-16,4872.00,SRI LANKA
2021-03-24,40500.00,UNITED ARAB EMIRATES
2021-03-30,27000.00,UNITED ARAB EMIRATES
2023-02-23,380.00,TURKEY
2021-09-04,1892.88,UNITED ARAB EMIRATES
